track_id,chords
80002,"N 0.3s, F#:maj 2.6s, Ab:min 1.2s, C#:7 1.3s, F#:maj 2.6s, C#:maj/5 1.2s, C#:maj 1.2s, F#:maj 2.6s, Ab:min 1.2s, C#:maj 1.3s, F#:maj 2.6s, Ab:min 1.1s, C#:7 1.3s, F#:maj 2.7s, Ab:min 1.0s, C#:maj 1.4s, F#:maj 2.6s, Ab:min 1.2s, C#:maj 1.3s, E:maj 1.3s, B:maj 2.5s, C#:min 1.3s, B:maj 1.3s, F#:maj 1.2s, E:maj 2.6s, C#:min 1.2s, B:maj 1.3s, F#:maj/3 1.2s, Ab:min 0.8s, E:maj 0.5s, F#:maj 2.6s, Ab:min 1.3s, C#:maj 1.2s, F#:maj 2.6s, Ab:min 1.1s, C#:maj 1.3s, F#:maj 2.5s, Ab:maj 1.4s"
80005,"N 0.2s, E:maj 4.3s, C#:min 4.3s, A:maj 4.2s, E:maj/5 1.6s, B:maj 2.9s, E:maj 3.3s, B:maj 0.8s, C#:min 4.2s, A:maj 4.0s, E:maj 1.6s, B:maj 2.7s, E:maj 4.1s, C#:min 4.2s, A:maj 4.1s, B:maj 4.2s, A:maj 4.2s, E:maj 4.1s, A:maj 1.2s"
80076,"N 0.0s, F#:maj 2.1s, B:maj 0.9s, F#:maj 1.9s, B:min 18.0s, F#:maj 19.1s, F#:min 17.0s, B:maj 1.0s"
80087,"N 16.7s, F#:maj 10.4s, N 2.4s, F#:maj 23.0s, N 3.1s, F#:maj 4.4s"
80088,"N 0.3s, F:maj 1.3s, A:maj 3.4s, F:maj 4.1s, A:maj 4.2s, F:maj 5.4s, A:min 2.7s, F:maj 5.5s, A:maj 3.6s, F:maj 5.5s, A:maj 2.9s, F:maj 5.2s, A:maj 3.3s, F:maj 4.6s, A:maj 3.9s, F:maj 4.2s"
80089,"N 0.8s, C#:maj 3.3s, Eb:maj 2.9s, Bb:maj 3.3s, C#:maj 2.8s, Eb:maj 3.7s, Bb:maj 2.3s, C#:maj 3.0s, Ab:maj 1.0s, Eb:maj/3 2.3s, Bb:maj 2.7s, C#:maj 3.1s, Eb:maj 3.8s, Bb:maj 2.3s, C#:maj 3.2s, Eb:maj/3 3.6s, Bb:maj 2.4s, C#:maj 3.1s, Ab:maj 3.1s, B:maj 1.2s, Bb:maj 1.9s, C#:maj 3.1s, Eb:maj 1.2s"
80090,"N 48.1s, Eb:maj 3.0s, N 8.9s"
80091,N 60.0s
80142,"N 1.9s, Eb:min 38.0s, C#:maj 0.9s, Eb:min7 19.2s"
80145,"N 0.5s, C:maj 7.8s, E:min 2.5s, C:maj 7.3s, E:min 3.2s, C:maj 38.7s"
80159,"N 1.4s, A:min 4.6s, A:min/b3 3.7s, Bb:maj 4.4s, A:maj 7.3s, A:min 1.3s, C:maj 4.1s, Bb:maj 4.3s, A:maj 2.4s, A:7 1.8s, Ab:maj 2.1s, G:maj 6.6s, Ab:maj 3.9s, G:maj 6.3s, F:maj/3 4.2s, C:maj 1.6s"
80162,"N 5.1s, A:maj 4.4s, D:maj 4.6s, B:min 4.1s, D:maj 4.4s, A:maj 4.4s, D:maj 4.4s, B:min 4.2s, D:maj 4.6s, A:maj 4.2s, D:maj 3.8s, C#:maj 0.6s, A:maj 4.3s, D:maj 2.2s, C#:maj 0.8s, D:maj 0.8s, A:maj 3.1s"
80163,"N 0.8s, Eb:maj 3.1s, Bb:maj 2.7s, Ab:maj 2.7s, F#:maj 3.0s, Eb:maj 1.4s, Eb:maj7 1.4s, Bb:maj 2.8s, Ab:maj 2.9s, F#:maj 3.0s, Eb:maj 1.1s, Eb:maj7 1.7s, F#:maj 3.0s, Eb:maj 2.8s, F#:maj 8.5s, Eb:min7 5.8s, Ab:7 3.8s, Ab:maj 1.4s, Eb:maj 3.2s, Bb:maj 2.9s, Ab:maj 2.0s"
80239,"N 5.8s, A:maj 3.5s, Ab:min 3.6s, A:maj 3.7s, C#:min 1.5s, Ab:min 2.2s, A:maj 3.8s, C#:min 1.4s, Ab:min 2.2s, A:maj 3.8s, C#:min 1.3s, Ab:min 2.2s, A:maj 3.6s, C#:min 1.4s, Ab:min 2.2s, A:maj 3.6s, C#:min 1.4s, Ab:min 2.3s, A:maj 3.7s, C#:min 1.3s, Ab:min 2.3s, A:maj 3.0s"
80301,"N 4.3s, D:min 2.4s, G:maj 2.3s, A:min 4.6s, D:min 2.3s, G:maj 2.1s, A:min 4.6s, D:min 2.3s, G:maj 2.2s, A:min 4.7s, D:min 2.3s, G:maj 2.2s, A:min 4.6s, D:min 2.3s, G:maj 2.1s, A:min 4.6s, D:min 2.3s, G:maj 2.2s, A:min 4.2s, F:maj 1.6s"
80307,"N 2.0s, E:maj 2.7s, G:maj 1.2s, A:maj 1.5s, E:maj 2.9s, G:maj 0.9s, A:maj 1.4s, E:maj 2.6s, G:maj 1.3s, A:maj 1.4s, E:maj 2.6s, G:maj 1.2s, A:maj 1.4s, E:maj 2.5s, G:maj 1.3s, A:maj 1.4s, E:maj 2.6s, G:maj 1.0s, A:maj 1.5s, E:maj 1.3s, C:maj 1.0s, A:maj 1.3s, A:min 1.5s, E:min 1.3s, C:maj 1.2s, A:maj 1.3s, C:maj 1.3s, E:min 1.3s, C:maj 1.3s, A:maj 1.3s, C:maj 1.3s, E:maj 1.4s, C:maj 1.0s, A:maj 1.6s, C:maj 1.2s, E:maj 2.7s, G:maj 1.3s, A:maj 1.4s, E:maj 0.9s"
80311,"N 5.5s, G:maj 3.4s, B:min 2.0s, G:maj 14.2s, B:min 1.8s, G:maj 3.4s, B:min 2.8s, G:maj 2.7s, B:min 2.7s, G:maj 2.8s, B:min 2.3s, D:maj 3.2s, C:maj 2.9s, C:min 5.5s, G:maj 2.7s, B:min 1.3s, D:maj/3 0.7s"
80312,"N 11.0s, B:min 11.1s, D:maj 0.9s, B:min 1.7s, D:maj 1.0s, B:min 1.5s, D:maj 0.9s, E:maj 0.4s, B:min 1.3s, D:maj 0.9s, E:maj 0.4s, B:min 1.3s, D:maj 1.1s, B:min 1.4s, D:maj 0.9s, E:maj 0.4s, B:min 1.2s, D:maj 0.8s, E:maj 0.4s, B:min 1.3s, D:maj 0.8s, E:maj 0.5s, B:min 1.2s, D:maj 0.9s, E:maj 0.4s, B:min 1.3s, D:maj 0.9s, E:maj 0.4s, B:min 1.2s, D:maj 0.9s, E:maj 0.4s, B:min 1.2s, D:maj 0.9s, E:maj 0.4s, B:min 1.2s, D:maj 0.9s, E:min 0.4s, B:min 1.2s, D:maj 0.9s, E:maj 0.6s, B:min 1.1s, D:maj 0.8s, E:maj 0.5s, B:min 1.2s"
80426,"N 11.6s, F#:min 2.0s, B:min/5 2.4s, E:min7 4.7s, E:maj 4.2s, D:maj 2.5s, E:min7 2.7s, C#:min7 4.3s, F#:min7 2.4s, E:min7 2.4s, C#:min7 4.0s, F#:min7 2.8s, E:min7 2.0s, C#:min7 4.6s, F#:min7 2.4s, E:7 2.6s, C#:min7 2.4s"
80429,"N 0.5s, C:min 31.2s, F:maj 3.2s, C:min 16.0s, F:maj 1.1s, C:min 8.1s"
80439,"N 0.0s, G:maj 8.9s, E:min 1.3s, F:maj 3.6s, G:maj/3 1.7s, E:min 1.6s, G:maj 3.6s, G:maj/3 1.5s, E:min 1.8s, F:maj 5.1s, N 5.1s, G:maj/3 1.9s, E:min 1.6s, G:maj 3.3s, G:maj/3 1.9s, E:min 1.7s, F:maj 3.4s, G:maj/3 1.8s, E:min 1.7s, G:maj 3.4s, G:maj/3 1.6s, E:min 1.6s, F:maj 1.7s"
80449,"N 22.0s, F:maj 14.5s, C:maj 1.1s, Bb:maj 0.9s, F:maj/3 0.7s, F:maj 1.5s, D:min 1.3s, C:maj 1.1s, Bb:maj 0.9s, F:maj/3 0.7s, F:maj 1.4s, D:min 1.4s, C:maj 1.2s, Bb:maj 0.9s, F:maj/3 0.7s, F:maj 1.5s, D:min 1.3s, C:maj 2.8s, F:maj 0.5s, Bb:maj 2.3s, F:maj 1.2s"
80491,"N 13.2s, C:min 2.8s, F:maj 2.6s, G:min 7.1s, F:maj 2.9s, Bb:maj/5 4.5s, F:maj 4.2s, G:min 2.9s, F:maj 3.0s, Bb:maj/5 0.9s, Bb:maj 2.4s, G:min 1.7s, N 2.8s, C:min 1.3s, G:min 7.9s"
80503,"N 2.8s, D:min 3.7s, A:min 2.9s, F:maj 1.0s, C:maj/5 1.5s, D:min 8.8s, G:min 2.5s, A:min 1.1s, F:maj 1.0s, C:maj/5 1.7s, D:min 6.9s, C:maj/3 0.9s, F:maj 1.6s, A:min 2.8s, F:maj 1.0s, C:maj/5 1.6s, D:min 5.9s, D:min/5 2.0s, F:maj 1.4s, A:min/5 2.0s, A:min/b7 1.7s, A:min 2.1s, Bb:maj 1.8s, C:maj 1.3s"
80783,"N 0.0s, Eb:maj 4.0s, N 33.9s, Eb:maj 2.9s, C#:maj 1.6s, Eb:maj 10.4s, Ab:maj 7.1s"
80786,"N 0.0s, C:maj 4.3s, C:maj/2 3.9s, C:maj 2.6s, D:maj 3.5s, C:maj 3.9s, C:maj/2 3.7s, C:maj 2.8s, D:maj 3.7s, C:maj 3.4s, D:maj 3.5s, C:maj 2.7s, D:maj 4.0s, C:maj 3.8s, D:maj 3.3s, C:maj 3.0s, D:maj 6.3s, C:maj 1.7s"
80793,N 60.0s
81238,"N 0.8s, A:maj 2.4s, F#:min7 9.2s, F#:min 1.5s, A:maj 12.9s, D:maj7 2.1s, A:maj/3 1.3s, A:maj 2.9s, D:maj/5 1.2s, A:maj/5 2.0s, A:maj 11.9s, D:maj/5 1.7s, A:maj 10.1s"
81241,"N 1.7s, C:min 4.8s, G:maj/3 0.7s, B:aug 1.0s, D:dim 1.3s, Ab:maj 5.5s, G:maj 4.2s, C:min 6.4s, G:maj/3 4.6s, Ab:maj 5.2s, N 1.2s, G:maj 1.7s, N 15.0s"
81243,"N 2.6s, G:maj 4.3s, A:maj 1.7s, D:maj/5 1.7s, G:maj 4.1s, D:maj 6.3s, G:maj 3.8s, N 2.2s, A:maj 3.1s, A:maj/2 1.6s, B:min 3.5s, G:maj 4.6s, F#:min 2.2s, G:maj 4.4s, A:maj/b7 0.9s, A:maj/5 2.6s, F#:min/5 0.9s, D:maj 2.1s, G:maj 3.4s, B:min 4.0s"
81244,"N 0.9s, G:maj 2.6s, C:maj 4.0s, G:maj 17.8s, C:maj 3.7s, D:maj 1.2s, G:maj 15.1s, C:maj/5 5.4s, G:maj 9.4s"
81246,"N 16.5s, E:maj 2.3s, E:sus4 4.7s, A:maj/5 2.2s, A:maj 8.4s, E:maj 7.5s, E:sus4 1.8s, A:maj/5 2.2s, A:maj 13.0s, E:min 1.3s"
81248,"N 4.3s, E:maj 35.3s, N 1.9s"
81252,"N 4.3s, G:maj 3.4s, E:min 4.5s, G:maj 2.8s, N 2.9s, G:maj 2.9s, F:maj 1.6s, G:maj 5.1s, N 32.4s"
81355,"N 0.9s, E:maj 7.9s, Ab:min7 4.3s, C#:min7 3.6s, F#:min7 2.1s, E:maj/5 1.9s, E:maj 4.1s, Ab:min 4.0s, C#:min 4.8s, A:maj7 1.4s, Ab:min/b3 2.0s, A:maj 2.3s, B:maj 1.7s, E:maj 2.1s, C#:min 2.0s, Ab:min 4.1s, A:maj7 4.1s, F#:min7 2.0s, Ab:min7 2.0s, E:maj 2.0s, C#:min 0.7s"
81356,"N 0.2s, Bb:maj 0.7s, F:maj 0.7s, Bb:maj 5.2s, F:maj 0.7s, Bb:maj 4.2s, C:min 0.6s, Bb:maj 0.8s, F:maj 5.2s, Bb:maj 0.8s, F:maj 0.7s, Bb:maj 3.9s, Eb:maj 0.7s, Bb:maj 0.9s, F:maj 4.5s, Eb:maj 2.0s, F:maj 2.0s, D:maj/3 1.8s, G:min 2.1s, Eb:maj 2.0s, F:maj 1.8s, G:min 3.7s, Eb:maj 1.7s, F:maj 1.7s, Bb:maj 0.8s, F:maj 0.7s, Bb:maj 4.0s, Eb:maj 0.7s, Bb:maj/3 0.7s, F:maj 4.6s"
81357,"N 0.0s, Bb:maj 6.8s, G:min 2.2s, Eb:maj 2.2s, F:maj 2.3s, Bb:maj 2.2s, G:min 2.1s, Eb:maj 0.9s, F:maj 1.4s, Bb:maj 6.6s, G:min 2.2s, Eb:maj 2.3s, F:maj 2.2s, Bb:maj 2.3s, G:min 2.3s, Eb:maj 1.1s, F:maj 1.1s, Bb:maj 2.2s, Eb:maj 2.8s, G:min 1.6s, Bb:maj 2.2s, F:maj 2.2s, G:min 1.2s, F#:aug 1.0s, F:maj 1.1s, C:min 1.0s, Eb:maj 1.1s, F:maj 1.1s, Bb:maj 2.4s"
81364,"N 0.3s, A:maj 8.2s, F#:min 2.7s, D:maj 2.7s, E:maj 2.8s, A:maj 2.8s, F#:min 2.7s, D:maj 1.3s, E:maj 1.4s, A:maj 2.8s, D:maj 3.4s, F#:min 2.2s, A:maj 2.7s, E:maj 3.0s, F#:min 1.6s, F:maj 1.0s, E:maj 2.3s, B:min 0.7s, B:min/b3 1.3s, E:maj 1.4s, A:maj 8.1s, F#:min 2.6s, D:maj 1.7s"
81368,"N 0.0s, C#:maj 14.3s, Bb:min 2.2s, C#:maj 1.7s, Bb:min 2.0s, C#:maj 3.6s, Eb:min 6.9s, C#:maj 1.7s, Bb:min 1.5s, C#:maj 1.6s, Bb:min 1.7s, C#:maj 7.9s, Bb:min 1.4s, C#:maj 1.6s, Bb:min 2.0s, C#:maj 5.7s, Eb:min 4.3s"
81370,"N 0.1s, Eb:maj 7.7s, Ab:maj 4.3s, N 24.5s, Eb:min 17.2s, Eb:min/b7 1.4s, Ab:maj 1.6s, C#:maj 3.3s"
81382,"N 0.1s, Bb:maj 30.7s, G:min 6.8s, Bb:maj 6.2s, G:min 13.2s, N 3.0s"
81450,"N 31.5s, G:7 4.1s, D:min 3.9s, C:maj 2.1s, F:maj 1.9s, C:maj 4.1s, A:min 1.8s, G:7 2.0s, C:maj 4.0s, F:maj 2.0s, D:min 2.6s"
81451,"N 0.3s, C:maj 2.5s, F:maj 7.5s, D:min 2.2s, G:min 2.3s, D:min 2.6s, N 4.4s, D:min 2.5s, C:maj 2.8s, N 2.3s, C:maj 2.6s, F:maj 2.8s, N 5.9s"
81452,"N 0.0s, D:maj 4.2s, G:maj 3.9s, A:maj 3.8s, B:min 3.6s, E:min 4.9s, D:maj 3.0s, E:min 4.2s, D:maj 8.0s, G:maj 4.8s, A:maj 3.6s, B:min 3.5s, E:min 4.8s, D:maj 3.0s, E:min 4.7s"
81454,"N 0.2s, A:min 2.3s, D:min 2.8s, A:min 1.9s, D:min 2.6s, C:maj 2.0s, F:maj 2.7s, C:maj 1.9s, F:maj 2.6s, A:min 2.0s, D:min 2.8s, A:min 1.9s, D:min 2.7s, C:maj 2.0s, F:maj 2.8s, C:maj 2.0s, F:maj 2.4s, E:min 4.5s, G:maj 2.4s, G:7 2.0s, F:maj 2.6s, C:maj 2.0s, F:maj 2.9s, C:maj 1.7s, A:min 2.3s, D:min 1.9s"
81455,"N 0.0s, E:maj 5.8s, E:maj/3 4.1s, A:maj 9.3s, E:maj 7.0s, E:maj/3 2.6s, F#:min 3.1s, C#:min 1.7s, F#:min 2.8s, F#:min/5 2.1s, F#:min 2.6s, C#:min 2.5s, B:7 10.8s, E:maj 5.5s"
81461,"N 0.5s, B:min 3.1s, D:maj 3.0s, E:min 1.6s, D:maj 1.4s, B:min 6.0s, B:min7 2.6s, E:min 2.9s, D:maj 2.8s, B:min 3.0s, G:maj 2.8s, A:7 3.0s, G:maj 3.0s, A:7 6.1s, B:min 3.1s, D:maj 2.7s, E:min 2.9s, D:maj 3.0s, B:min 5.7s, A:maj 0.8s"
81462,"N 0.2s, Bb:maj 7.9s, F:maj 7.3s, C:maj 7.2s, D:min 7.5s, G:maj 7.5s, A:maj 3.8s, F:maj/3 3.7s, Bb:maj 11.3s, F:maj 3.6s"
81463,"N 3.0s, C:7 1.1s, N 6.5s, F:maj 4.6s, D:min 3.7s, C:maj 1.0s, A:min 3.7s, N 15.9s, F:maj 5.2s, D:min 1.0s, F:maj 3.6s, N 10.8s"
81465,"N 0.1s, B:maj 2.3s, C#:min 4.0s, E:maj 2.2s, B:maj 2.2s, C#:min 3.7s, E:maj 2.2s, N 3.2s, Eb:maj 1.2s, Ab:min 2.3s, Eb:maj 2.7s, F#:min 1.6s, C#:min 2.9s, E:maj 3.1s, B:maj 2.0s, C#:min 4.0s, E:maj 2.2s, B:maj 2.2s, C#:min 2.1s, N 2.2s, E:maj 1.6s, N 3.3s, Eb:maj 1.1s, N 0.9s, Ab:min 1.3s, Eb:maj 2.0s, Eb:min 1.4s"
81466,"N 0.3s, E:maj 3.6s, B:maj 1.4s, B:7 2.0s, A:maj 3.4s, B:maj 1.9s, B:7 1.7s, E:maj 3.4s, B:maj 1.9s, B:7 1.6s, A:maj 3.4s, B:maj 3.5s, E:maj 3.5s, B:maj 3.4s, A:maj 3.5s, B:maj 3.3s, E:maj 3.6s, B:maj 1.8s, B:7 1.7s, A:maj 3.5s, B:maj 1.8s, B:7 1.7s, C#:min7 4.1s"
81468,"N 0.1s, C:min 4.9s, F:min 4.7s, N 16.3s, C:min 4.7s, F:min 3.0s, N 19.9s"
81476,"N 1.6s, F:maj 6.0s, Bb:maj 1.9s, F:maj 1.2s, Bb:maj 1.8s, C:maj 1.1s, F:maj 6.0s, Bb:maj 2.3s, F:maj 0.7s, Bb:maj 1.6s, C:maj 1.3s, F:maj 6.1s, Bb:maj 4.5s, C:maj 0.7s, C:maj/3 0.7s, F:maj 5.1s, A:min 0.9s, Bb:maj 2.0s, D:min 1.1s, Bb:maj 1.6s, C:maj 1.4s, F:maj 6.1s, Bb:maj 2.1s, D:min 0.8s, Bb:maj 1.0s, D:min 0.4s"
81478,"N 2.6s, C:maj 4.4s, F:maj 1.1s, C:maj 2.1s, F:maj 2.3s, F:maj/3 1.6s, C:maj 1.3s, F:maj 1.5s, C:maj 1.3s, F:maj 1.6s, C:maj 1.2s, F:maj 2.8s, F:maj/3 1.6s, C:maj 1.2s, F:maj 1.6s, C:maj 1.3s, F:maj 1.5s, C:maj 1.2s, F:maj 1.6s, F:maj/b7 1.2s, F:maj/3 1.6s, C:maj 1.2s, F:maj 1.5s, C:maj 1.3s, F:maj 1.6s, C:maj 1.3s, F:maj 1.7s, F:maj/b7 1.2s, A:min 1.5s, C:maj 4.6s, F:maj 1.0s, C:maj 6.4s"
81479,"N 2.6s, F#:min 2.7s, Ab:min 3.0s, F#:min 2.5s, Ab:min 1.9s, B:7 1.3s, F#:min 2.6s, Ab:min 2.9s, F#:min 2.7s, Ab:min 2.9s, F#:min 2.7s, Ab:min7 2.9s, F#:min 2.4s, Ab:min 3.2s, F#:min 2.7s, Ab:min 2.9s, F#:min 2.6s, Ab:min 2.9s, B:maj 5.6s, E:maj 5.5s, E:maj/5 1.4s"
81480,"N 0.2s, B:min 4.2s, G:maj 5.0s, A:maj 4.6s, G:maj/3 1.0s, D:maj 2.1s, B:min 4.2s, G:maj 4.3s, A:maj 4.4s, B:min 0.7s, D:maj 3.4s, B:min 4.2s, G:maj 4.3s, A:maj 4.4s, B:min 1.1s, D:maj 2.9s, B:min 4.2s, G:maj 4.6s"
81481,"N 1.3s, Bb:min 11.7s, Eb:maj 5.5s, Bb:min 13.2s, Eb:maj 4.7s, Bb:min 16.6s, Eb:maj 4.6s, Eb:min7 1.1s, Bb:min7 1.2s"
81483,"N 2.0s, B:maj 5.1s, N 2.5s, Eb:min 2.6s, C#:maj 5.0s, B:maj 6.2s, Eb:min 4.2s, Eb:min/b7 4.7s, B:maj 4.9s, Eb:min 0.8s, Eb:maj 4.7s, C#:maj 1.0s, F#:maj 3.8s, B:maj 5.8s, Eb:min 4.8s, Eb:min/b7 1.0s, Eb:min/b3 1.0s"
81484,"N 2.7s, B:min 4.6s, N 1.5s, E:min 4.9s, B:min 5.7s, E:min 6.0s, A:maj 1.9s, E:min 4.1s, B:min 6.0s, E:min 6.0s, B:min 6.0s, E:min 6.0s, A:7 4.5s"
81487,"N 25.7s, G:min 2.2s, N 14.1s, F:maj 2.6s, G:min 3.7s, N 6.7s, F:maj 2.0s, N 3.1s"
81489,"N 0.0s, D:maj 5.0s, G:maj 5.2s, D:maj 4.7s, G:maj 4.9s, E:min 5.1s, F#:min 4.7s, B:maj 4.9s, A:maj 5.0s, D:maj 4.9s, G:maj 5.1s, D:maj 4.8s, G:maj 4.9s, E:min 0.5s"
81490,"N 2.3s, C:maj 14.4s, F:maj 6.9s, C:maj 13.3s, F:maj/5 6.7s, C:maj 16.3s"
81491,"N 2.5s, F#:min 2.6s, B:7 2.6s, C#:min7 2.6s, D:maj 2.6s, F#:min 2.6s, B:7 2.6s, C#:min7 2.6s, D:maj 2.6s, F#:min 3.2s, B:7 2.3s, C#:min 2.6s, D:maj 2.6s, F#:min 2.7s, B:7 2.3s, C#:min 2.9s, D:maj 2.3s, F#:min 2.6s, B:7 2.8s, C#:min7 2.4s, D:maj 2.6s, F#:min 2.6s, B:maj 2.7s, C#:maj 0.6s"
81492,"N 2.4s, Ab:maj 36.0s, C#:maj 12.3s, F#:maj 2.1s, C#:maj 7.2s"
81493,"N 1.6s, G:7 0.9s, E:min7 10.5s, G:7 2.5s, D:7 1.5s, G:maj 1.3s, E:min7 2.0s, D:7 5.0s, E:min7 2.5s, D:7 4.9s, G:7 1.8s, E:min7 1.9s, G:7 3.1s, D:7 3.2s, G:7 1.6s, E:min7 1.2s, D:7 1.0s, G:7 5.7s, E:min7 5.2s, D:7 2.7s"
81495,"N 14.7s, B:maj 1.3s, E:maj 32.9s, A:maj 2.7s, D:maj 2.7s, A:maj 3.4s, A:maj/5 2.4s"
81497,"N 2.0s, C:maj 8.0s, F:maj 2.0s, G:maj 2.0s, D:min 3.9s, C:maj 8.0s, F:maj 2.0s, G:maj 2.0s, D:min 2.0s, A:min 2.0s, C:maj 8.0s, E:min 4.0s, G:maj 4.0s, F:maj 4.0s, D:min 2.1s, A:min 2.1s, C:maj 1.8s"
81498,"N 8.7s, C:maj 3.3s, F:maj 8.3s, C:maj 3.7s, F:maj 8.2s, C:maj 3.7s, F:maj 8.2s, C:maj 3.8s, F:maj 8.2s, C:maj 3.8s"
81499,"N 1.9s, E:min 1.5s, E:min/5 0.9s, G:maj 2.4s, A:min 2.4s, B:maj 2.4s, E:min 2.4s, G:maj 2.3s, A:min 2.4s, B:7 2.4s, E:min 2.4s, G:maj 2.4s, A:min7 2.4s, B:7 2.3s, E:min 2.4s, G:maj 1.8s, G:maj/5 0.6s, A:min7 2.1s, C:maj 16.2s, D:maj 1.2s, G:maj 3.2s, D:7 1.3s, C:maj/5 0.5s"
81501,"N 0.0s, E:maj 2.8s, A:maj 3.4s, E:maj 0.6s, E:maj/3 1.2s, C#:min 1.0s, Ab:min 0.5s, B:maj 1.7s, E:maj 2.9s, A:maj 2.9s, C#:min 2.9s, Ab:min 0.9s, B:maj 1.7s, E:maj 2.8s, A:maj 2.9s, C#:min 3.8s, B:maj 1.7s, E:maj 2.9s, A:maj 2.9s, C#:min 2.9s, Ab:min 0.9s, B:maj 1.7s, E:maj 2.8s, A:maj 2.9s, C#:min 2.8s, Ab:min 1.1s, B:maj 1.7s, E:maj 2.9s, A:maj 0.7s"
81504,"N 0.6s, D:maj 29.2s, N 4.4s, D:maj 25.8s"
81506,"N 17.4s, D:7 4.4s, A:7 1.7s, G:7 2.2s, D:7 3.9s, A:7 2.2s, D:7 5.7s, A:7 2.2s, D:7 4.9s, A:7 3.1s, D:7 5.0s, A:7 2.6s, D:maj 4.6s"
81507,"N 0.0s, E:maj 4.3s, B:7 4.4s, A:maj 4.4s, C#:min 2.2s, F#:min 2.2s, A:maj 3.9s, B:maj 0.4s, E:maj 4.4s, B:7 4.4s, A:maj 4.4s, C#:min 2.2s, F#:min 2.2s, A:maj 3.9s, B:maj 0.4s, E:maj 4.4s, B:7 4.4s, A:maj 4.3s, C#:min 2.2s, F#:min 1.1s"
81508,"N 1.9s, E:maj 4.0s, A:maj 5.6s, E:maj 2.3s, A:maj 4.0s, B:maj 4.2s, A:maj 3.7s, E:maj7 3.8s, A:maj7 11.8s, B:maj 4.3s, A:maj 3.6s, E:maj 3.9s, A:maj 4.3s, E:maj 2.5s"
81509,"N 2.1s, E:maj 2.0s, A:maj 2.2s, B:maj 1.2s, A:maj 0.7s, E:maj 4.2s, A:maj 2.2s, B:maj 1.9s, E:maj 2.3s, C#:min 2.0s, F#:maj 2.1s, F#:min 2.0s, E:maj 2.3s, C#:min 2.0s, F#:maj 2.2s, A:maj 2.0s, E:maj 1.3s, Ab:min 0.9s, A:maj 7.2s, E:maj 1.1s, A:maj 1.3s, E:maj 1.6s, A:maj 4.2s, N 1.3s, B:maj 2.2s, N 1.2s, B:maj 1.2s, Ab:min 1.4s, B:maj 1.8s"
81510,"N 5.2s, F:maj 5.2s, D:min 5.1s, Bb:maj 5.2s, C:maj 5.2s, F:maj 3.9s, C:maj 1.3s, D:min 5.2s, Bb:maj 5.2s, C:maj 5.2s, F:maj 5.1s, D:min 4.6s, F:maj 0.6s, Bb:maj 3.3s"
81511,"N 0.0s, B:maj 4.1s, Ab:min 4.3s, E:maj 4.2s, F#:7 4.0s, B:maj 4.2s, Ab:min 4.2s, E:maj 4.2s, F#:maj 2.2s, F#:7 2.0s, B:maj 4.2s, Ab:min 4.2s, E:maj 4.2s, F#:maj 2.1s, F#:7 2.1s, B:maj 4.2s, Ab:min 4.2s, E:maj 1.6s"
81514,"N 2.4s, F#:maj 2.2s, B:maj 2.0s, C#:maj 0.7s, F#:maj 2.1s, B:maj 2.7s, F#:maj 2.3s, B:maj 1.8s, B:maj/2 0.9s, F#:maj 2.3s, B:maj 2.6s, F#:maj 2.3s, B:maj 2.0s, B:maj/2 0.7s, F#:maj 2.2s, B:maj 2.6s, F#:maj 2.3s, B:maj 2.4s, F#:maj 2.5s, B:maj 2.0s, C#:maj 3.3s, B:maj 2.5s, C#:maj 2.4s, B:maj 2.4s, C#:maj 2.6s, B:maj/3 1.1s, B:maj 1.3s, Ab:min7 3.6s"
81516,"N 35.6s, A:maj 24.4s"
81517,"N 1.1s, B:maj 19.6s, E:maj 20.3s, B:maj 19.0s"
81519,"N 4.6s, C:maj 2.4s, F:maj 4.6s, G:maj 2.3s, C:maj 2.3s, F:maj 4.6s, G:maj 2.3s, C:maj 2.3s, F:maj 4.6s, G:maj 2.3s, C:maj 2.3s, F:maj 4.6s, G:maj 2.3s, C:maj 2.3s, F:maj 4.6s, G:maj 2.3s, C:maj 2.3s, F:maj 4.6s, G:maj 2.3s"
81520,"N 2.2s, D:maj 8.7s, G:maj 4.4s, D:maj 12.9s, G:maj 4.8s, D:maj 12.5s, G:maj 4.8s, D:maj 9.7s"
81523,"N 4.2s, C#:min 5.5s, F#:min 5.3s, Ab:min 5.3s, C#:min 5.4s, F#:min 5.3s, Ab:min 5.3s, C#:min 5.4s, F#:min 5.3s, Ab:min 5.9s, N 7.0s"
81526,"N 1.1s, F:maj 2.1s, Bb:maj 2.1s, F:maj 2.1s, Bb:maj 2.1s, D:min 4.2s, C:7 4.2s, F:maj 2.1s, Bb:maj 2.1s, F:maj 2.0s, Bb:maj 2.2s, D:min 4.2s, C:7 4.2s, A:7 4.2s, D:min 4.2s, G:maj 4.2s, F:maj 4.2s, Bb:maj 4.2s, D:min 4.2s"
