id,key,chords
2197,Eb:major,"Eb:maj 1.0s, G:7(*5,#9,b9,#11,b13) 1.0s, C:min7 0.8s, Bb:min7 0.2s, Eb:7 1.0s, Ab:maj 1.0s, G:min7 0.5s, C:7(*5,#9,b9,#11,b13) 0.5s, F:min7 1.0s, Ab:min7 0.5s, Db:7 0.5s, Eb:maj 0.5s, Eb:maj/b7 0.5s, C:min7 0.5s, C:min/b7 0.5s, Ab:maj 0.5s, G:min7 0.5s, C:min7 0.5s, F:7 0.5s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 1.0s, F:min7 0.5s, Bb:7 0.5s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 1.0s, G:7(*5,#9,b9,#11,b13) 1.0s, C:min7 1.0s, F:7 1.0s, Bb:maj 2.0s, Bb:min7 1.0s, Eb:7 1.0s, Ab:maj 2.0s, D:min7 1.0s, G:7 1.0s, C:maj 2.0s, C:min7 1.5s, F:7 0.5s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 1.0s, G:7(*5,#9,b9,#11,b13) 1.0s, C:min7 0.8s, Bb:min7 0.2s, Eb:7 1.0s, Ab:maj 1.0s, G:min7 0.5s, C:7(*5,#9,b9,#11,b13) 0.5s, F:min7 1.0s, Ab:min7 0.5s, Db:7 0.5s, Eb:maj 0.5s, Eb:maj/b7 0.5s, C:min7 0.5s, C:min/b7 0.5s, Ab:maj 0.5s, G:min7 0.5s, C:min7 0.5s, F:7 0.5s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 1.0s, F:min7 0.5s, Bb:7 0.5s"
3886,F:major,"D:min 1.0s, G:min 1.0s, D:min 1.0s, A:7 1.0s, D:min 1.0s, G:min 1.0s, D:min 1.0s, A:7 1.0s, Bb:maj 1.0s, C:aug 1.0s, A:min7 1.0s, D:7 1.0s, G:min 1.0s, C:7 1.0s, D:min 1.0s, A:7 1.0s, D:min 1.0s, G:min 1.0s, D:min 1.5s, A:7 0.5s, D:min 0.5s, G:min 1.5s, D:min 1.0s, A:7 1.0s, D:min 1.0s, G:min 1.0s, D:min 1.0s, A:7 1.0s, D:min 1.0s, G:min 1.0s, D:min 1.0s, A:7 1.0s, Bb:maj 1.0s, C:aug 1.0s, A:min7 1.0s, D:7 1.0s, G:min 1.0s, C:7 1.0s, D:min 1.0s, A:7 1.0s, D:min 1.0s, G:min 1.0s, D:min 1.5s, A:7 0.5s, D:min 0.5s, G:min 1.5s, D:min 1.0s, A:7 1.0s, D:min 1.0s, A:7 1.0s, Bb:maj 1.0s, G:min7 1.0s, C:7 1.0s, F:maj 1.0s, G:min7 1.0s, C:7 1.0s, G:min7 0.5s, C:7 0.5s, F:maj 0.5s, A:7 0.5s, D:min 2.0s"
1496,C:major,"G:7 2.0s, C:maj 0.8s, G:7 1.2s, C:maj 0.8s, G:7 1.2s, C:maj 2.0s, C:maj 4.0s, F:maj 4.0s, G:7 2.0s, C:maj 0.8s, G:7 1.2s, C:maj 1.0s, G:7 0.5s, C:maj 2.5s, C:maj 4.0s, F:maj 4.0s, G:7 2.0s, C:maj 0.8s, G:7 1.2s, C:maj 1.0s, G:7 0.5s, C:maj 2.5s, C:maj 2.5s, C:7 1.5s, F:maj 4.0s, G:7 2.0s, C:maj 0.8s, G:7 1.2s, C:maj 1.0s, G:7 0.5s, C:maj 2.5s"
1687,G:major,"G:maj 1.0s, B:7 1.0s, E:min 1.5s, E:min7 0.5s, A:min 1.0s, A:min7 1.0s, D:7 2.0s, G:maj 1.0s, B:7 1.0s, C:maj 1.0s, C:min6 1.0s, G:maj 0.5s, E:min 0.5s, A:min 0.5s, A:min7 0.5s, D:7 2.0s, G:maj 1.0s, B:7 1.0s, E:min 1.5s, E:min7 0.5s, A:min 1.0s, A:min7 1.0s, D:7 2.0s, G:maj 1.0s, B:7 1.0s, C:maj 1.0s, C:min6 1.0s, G:maj 2.0s, C:maj6 1.0s, D:7(b9) 1.0s, G:maj 2.0s, E:min 0.5s, B:7 0.5s, E:min 1.0s, E:min 0.5s, B:7 0.5s, E:min 1.0s, Bb:dim7 0.5s, C:7 0.5s, B:7 1.0s, Bb:dim7 0.5s, C:7 0.5s, B:7 1.0s, A:min 0.5s, D:7 0.5s, G:maj7 0.5s, C:maj7 0.5s, A:min6 0.5s, B:7 0.5s, E:min 0.5s, E:min7 0.5s, A:min 1.0s, G:dim7 1.0s, B:7 2.0s, G:maj 1.0s, B:7 1.0s, E:min 1.5s, E:min7 0.5s, A:min 1.0s, A:min7 1.0s, D:7 2.0s, G:maj 1.0s, B:7 1.0s"
355,F:major,"F:maj 4.0s, E:7 2.0s, G:min7 1.0s, C:7 1.0s, F:maj 4.0s, E:7 4.0s, G:min7 4.0s, A:7 2.0s, D:7 2.0s, G:min7 2.0s, C:7 2.0s, A:7 2.0s, D:min 2.0s, G:min 2.0s, G:min7 2.0s, Bb:min 2.0s, C:7 2.0s, F:maj 4.0s, E:7 4.0s, G:min7 4.0s, A:7 2.0s, D:7 2.0s, Bb:maj 2.0s, Bb:min 2.0s"
533,C:major,"C:maj7 2.0s, D:min7 1.0s, G:7 1.0s, C:maj7 2.0s, G:min7 1.0s, C:7 1.0s, F:maj7 2.0s, F:7 2.0s, C:maj7 2.0s, E:min7 1.0s, A:7(b9) 1.0s, D:min7 2.0s, G:7(b9) 2.0s, C:maj7 4.0s, C:maj7 2.0s, D:min7 1.0s, G:7 1.0s, C:maj7 2.0s, G:min7 1.0s, C:7 1.0s, F:maj7 2.0s, F:7 2.0s, C:maj7 2.0s, E:min7 1.0s, A:7(b9) 1.0s, D:min7 2.0s, G:7(b9) 2.0s, C:maj7 4.0s"
948,C:major,"C:maj 2.0s, F:maj 2.0s, C:maj 2.0s, F:maj 2.0s, C:maj 2.0s, G:7 2.0s, C:maj 4.0s, C:maj 2.0s, F:maj 2.0s, C:maj 2.0s, F:maj 2.0s, C:maj 2.0s, G:7 2.0s, C:maj 4.0s, F:maj 2.0s, C:maj 2.0s, F:maj 2.0s, C:maj 2.0s, D:7 2.0s, G:maj 2.0s, G:7 4.0s, C:maj 2.0s, F:maj 2.0s, C:maj 2.0s, F:maj 2.0s, C:maj 2.0s, G:7 2.0s"
3473,C:major,"C:maj7 1.0s, Db:7(b5) 1.0s, D:min7 1.0s, Db:maj7 1.0s, C:maj7 1.0s, A:7(b5) 1.0s, D:min7 1.0s, Bb:7 1.0s, C:maj7 1.0s, Db:7(b5) 1.0s, D:min7 1.0s, Db:maj7 1.0s, C:maj7 1.0s, A:min7 2.0s, C:7 1.0s, F:maj7 1.0s, Gb:7(b5) 1.0s, G:min7 1.0s, Gb:maj7 1.0s, F:maj7 1.0s, D:7(b5) 1.0s, G:min7 1.0s, Eb:7 1.0s, F:maj7 1.0s, Gb:7(b5) 1.0s, G:min7 1.0s, Gb:9 1.0s, F:maj7 2.3s, F:7 1.1s, C:min7 0.6s, F:maj7 0.0s, F:maj7 1.0s, F:maj6 1.0s, D:9 1.0s, D:7 1.0s, C:maj6 1.0s, C:maj7 1.0s, D:(b3,5,b7,9,11,13) 1.0s, C:7(b5) 1.0s, F:maj7 1.0s, F:maj6 1.0s, D:9 1.0s, D:7 1.0s, C:maj6 1.0s, C:maj7 1.0s, D:min6(9) 2.0s, C:maj7 1.0s, Db:7(b5) 1.0s, D:min7 1.0s, Db:maj7 1.0s, C:maj7 1.0s, A:7(b5) 1.0s, D:min7 1.0s, Bb:7 1.0s, C:maj7 1.0s, Db:7(b5) 1.0s, D:min7 1.0s, Db:maj7 1.0s"
343,C:major,"C:maj(2) 2.0s, F:maj(2) 2.0s, C:maj(2) 2.0s, F:maj(2) 4.0s, C:maj(2) 2.0s, F:9 2.0s, C:maj(2) 2.0s, F:9 2.0s, C:maj(2)/3 1.5s, C:maj/3 0.5s, F:maj(2) 2.0s, F:maj/9 2.0s, G:maj 0.5s, D:min 1.0s, G:7 0.5s, C:maj 2.0s, F:maj 2.0s, C:maj(2) 2.0s, F:9 2.0s, C:maj(2)/3 2.0s, C:maj/4 0.2s, F:maj 0.8s, D:min 1.0s, F:maj/9 1.0s, E:min/b3 0.5s, D:min/4 0.5s, G:sus4 0.5s, G:maj 0.8s, D:min 0.3s, G:maj 2.3s, G:maj/b7 2.0s, E:min7 2.0s, A:min 2.0s, D:min 2.0s, F:maj/9 1.5s, G:maj 0.5s, C:maj7 1.0s, D:min7 1.0s, E:min7 2.0s, F:maj7 2.0s"
5782,F:major,"F:maj 1.0s, Bb:7 1.0s, F:maj 7.0s, Bb:7 1.0s, F:maj 1.5s, F#:dim 0.5s, C:7 3.0s, Bb:maj 1.0s, F:maj 1.0s, Bb:7 1.0s, F:maj 2.0s, F:maj 1.0s, Bb:7 1.0s, F:maj 7.0s, Bb:7 1.0s, F:maj 1.5s, F#:dim 0.5s, C:7 3.0s, Bb:maj 1.0s, F:maj 1.0s, Bb:7 1.0s, F:maj 2.0s, Bb:maj 1.5s, A:maj 0.5s, Bb:maj 1.5s, A:maj 0.5s, Bb:maj 0.5s, A:maj 0.5s, Bb:maj 3.0s, F:maj 0.5s, F:dim 0.5s, F:maj 1.0s, C:7 0.5s, C:dim 0.5s, C:7 1.0s, D:min 1.0s, G:7 1.0s, C:7 2.0s, F:maj 1.0s, Bb:7 1.0s, F:maj 2.0s"
4095,C:major,"C:maj 1.5s, F#:maj 1.0s, C:maj 2.0s, F:maj 1.0s, G:maj 1.0s, C:maj 3.5s, C:maj/7 0.5s, A:min 2.5s, A:7 0.5s, D:maj 0.5s, A:min 0.5s, F:maj6 1.0s, F:7 1.0s, E:maj 4.0s, C:maj 3.0s, C:7 1.0s, F:maj 1.0s, C#:maj 1.0s, D:min 4.0s, G:maj 2.0s, C:maj 1.0s, E:dim 0.5s, F:maj 0.5s, C:maj/5 1.0s, E:min 0.5s, G:7 0.5s, C:maj 2.0s"
6214,F:major,"F:maj 5.5s, F:dim 0.5s, F:maj 1.5s, F#:dim 0.5s, C:maj 1.5s, C:7 0.5s, F:maj 1.5s, C:dim 0.5s, C:7 2.0s, F:maj 0.5s, F:dim 0.5s, Bb:7 0.5s, C:7 0.5s, F:maj 5.5s, F:dim 0.5s, F:maj 1.5s, F#:dim 0.5s, C:maj 1.5s, C:7 0.5s, F:maj 1.5s, C:dim 0.5s, C:7 2.0s, F:maj 2.0s, Bb:maj 3.0s, Bb:min 1.0s, F:maj 1.0s, C:7 0.5s, F:dim 0.5s, F:maj 2.0s, D:min 2.5s, G:7 1.5s, C:maj 1.0s, G:7 1.0s, C:maj 0.5s, F:maj 0.5s, Bb:maj 0.5s, C:maj 0.5s, F:maj 5.5s, F:dim 0.5s, F:maj 1.5s, F#:dim 0.5s, C:maj 1.5s, C:7 0.5s, F:maj 1.5s, C:dim 0.5s"
2480,F:major,"F:7 1.5s, Bb:maj 1.0s, G:min 1.0s, C:7 2.0s, F:maj/3 2.0s, D:min 2.0s, G:min 2.0s, C:7 1.0s, G:min7 0.5s, C:7 0.5s, F:maj 2.0s, F:7 2.0s, Bb:maj 1.0s, G:min 1.0s, C:7 2.0s, F:maj/3 2.0s, D:min 2.0s, G:min 2.0s, C:7 2.0s, F:maj 1.0s, Bb:maj 1.0s, F:maj 2.0s, F:maj 2.0s, F:7 2.0s, Bb:maj 1.0s, G:min 1.0s, C:7 2.0s, F:maj 4.0s, C:7 0.5s, G:min 1.0s, G:min7 0.5s, C:7 2.0s, F:maj 2.0s, F:7 1.0s, C:min7 0.5s, F:7 0.5s, Bb:maj 1.0s, G:min7 1.0s, C:7 1.0s, G:min7 0.8s, C:7 0.2s, F:maj 2.5s"
1221,Bb:major,"Bb:maj7 2.0s, C:min7 2.0s, D:min7 2.0s, C:min7 2.0s, Db:maj7 2.0s, C:min7 2.0s, D:min7 2.0s, F:min7 1.5s, Bb:7 0.5s, Eb:maj7 2.0s, E:min7 1.0s, A:7 1.0s, D:min7 2.0s, G:7 2.0s, Db:min7 2.0s, Gb:7 2.0s, C:min7 2.0s, F:7 2.0s, Bb:maj7 2.0s, C:min7 2.0s, D:min7 2.0s, G:min7 2.0s, Db:maj7 2.0s, C:min7 2.0s, D:min7 2.0s, F:min7 1.5s, Bb:7 2.5s, Eb:maj7 2.0s, E:min7 1.0s, A:7 1.0s, D:min7 2.0s, G:7 2.0s, C:min7 2.0s"
3795,G:major,"D:(3,5,b7,9,11,13) 3.0s, A:min7 1.0s, D:(3,5,b7,9,11,13) 3.0s, A:min7 1.0s, D:(3,5,b7,9,11,13) 2.0s, D:9 2.0s, G:maj6 4.0s, D:(3,5,b7,9,11,13) 3.0s, A:min7 1.0s, D:(3,5,b7,9,11,13) 3.0s, A:min7 1.0s, D:(3,5,b7,9,11,13) 2.0s, D:9 2.0s, G:maj6 4.0s, G:maj6 5.0s, D:9 1.0s, G:maj7 4.0s, D:min7 2.0s, G:9 2.0s, C:min6 4.0s, G:maj9 2.0s, A:min7 1.0s, D:7 1.0s, G:maj9 4.0s, D:min7 2.0s"
5102,Eb:major,"Eb:maj7 2.0s, Ab:maj7 4.0s, Db:maj7 2.0s, Eb:maj7 2.0s, Ab:maj7 2.0s, D:min7 1.0s, G:7 1.0s, C:min7 2.0s, Bb:min7 2.0s, Db:maj/9 1.0s, Eb:7 1.0s, Ab:maj7 2.0s, Ab:min6 2.0s, G:min7 2.0s, C:min7 2.0s, F:min9 2.0s, Bb:sus4(7) 2.0s, Eb:maj7 2.0s, Ab:maj7 4.0s, Db:maj7 2.0s, Eb:maj7 2.0s, Ab:maj7 2.0s, D:min7 1.0s, G:7 1.0s, C:min7 2.0s, Bb:min7 2.0s, Db:maj/9 1.0s, Eb:7 1.0s, Ab:maj7 2.0s, Ab:min6 2.0s, G:min7 2.0s, C:min7 2.0s"
5967,C:major,"A:min 2.0s, C:maj/5 2.0s, F:maj 2.0s, C:maj/3 2.0s, D:7 2.0s, F:maj 2.0s, E:7 4.0s, A:min 2.0s, C:maj/5 2.0s, F:maj 2.0s, C:maj/3 2.0s, D:7 2.0s, F:maj 2.0s, E:7 4.0s, F:maj 1.0s, E:min 0.5s, D:min 0.5s, C:maj 2.0s, F:maj 1.0s, E:min 0.5s, D:min 0.5s, C:maj 2.0s, F:maj 1.0s, E:min 0.5s, D:min 0.5s, C:maj 2.0s, Bb:maj 2.0s, F:maj 2.0s, A:min 2.0s, C:maj/5 2.0s, F:maj 2.0s, C:maj/3 2.0s, D:7 2.0s, G:maj 1.0s, F:maj 1.0s"
2846,C:major,"C:maj 2.0s, G:maj 4.0s, C:maj 2.0s, C:maj 2.0s, G:maj 4.0s, C:maj 2.0s, F:maj 4.0s, C:maj 2.0s, G:maj 2.0s, C:maj 2.0s, G:maj 4.0s, C:maj 2.0s"
1513,C:major,"C:maj 1.0s, C:maj7 1.0s, G:7 2.5s, G:maj6 1.2s, G:7 0.2s, C:maj7 2.5s, C:sus4 0.5s, C:9 1.0s, G:7 2.0s, C:sus4 1.0s, C:maj7 1.0s, G:7 2.5s, G:maj6 1.2s, G:7 0.2s, C:maj 2.0s, C:7 2.0s, F:maj 3.5s, G:maj 0.5s, G:7 2.0s, D:7 2.0s, G:7 2.0s, C:maj7 2.0s, G:7 2.5s, G:maj6 1.2s, G:7 0.2s, C:maj7 2.5s, C:sus4 1.5s, F:maj 1.5s, F:9 0.5s, C:maj 2.0s, G:7 2.5s, G:maj6 1.2s, G:7 0.2s, C:maj 2.0s, C:7 2.0s, F:maj 1.0s, F:maj7 1.0s, E:7 2.0s, C:maj6/3 1.0s, C:aug 1.0s"
2862,C:major,"G:min 14.0s, D:7 6.0s, D:7 6.0s, D:7 2.0s, G:min 4.0s, G:maj 12.0s, D:7 4.0s, C:maj 2.0s, C#:dim 2.0s, B:min7 2.0s, E:7 2.0s, A:min7 2.0s, D:7 2.0s"
4692,G:major,"A:min7 2.0s, C:maj/9 1.0s, G:maj 1.0s, A:min7 2.0s, C:maj/9 1.0s, G:maj 1.0s, G:maj 2.0s, D:maj 2.0s, C:maj 2.0s, D:maj 2.0s, G:maj 2.0s, B:min7 2.0s, A:min7 2.0s, C:maj/9 1.0s, D:7 1.0s, C:9 2.0s, G:maj6 2.0s, C:9 2.0s, G:9 2.0s, C:maj6 2.0s, G:maj 2.0s, D:maj 4.0s, E:min 0.8s, F#:min/b7 1.2s, E:min 0.8s, F#:min/b7 1.2s, A:min7 2.0s, C:maj/9 2.0s, E:min 0.8s, F#:min/b7 1.2s, E:min 0.8s, F#:min/b7 1.2s, A:min7 2.0s, C:maj/9 2.0s, A:min7 2.0s, C:maj/9 2.0s"
5123,F:major,"C:maj 1.0s, C:maj 1.0s, C:maj 1.0s, F:maj 2.0s, D:min 1.5s, C:maj 0.5s, C:maj 1.5s, C:maj 0.5s, D:min 2.0s, D:min 0.5s, F:maj 1.5s, D:min 1.0s, C:maj 1.0s, C:maj 1.0s, C:maj 1.0s, C:maj 1.5s, C:maj 1.0s, F:maj 1.5s, C:maj 2.0s, C:maj 2.0s, C:maj 0.5s, D:min 1.5s, D:min 1.0s, F:maj 1.0s, F:maj 1.5s, C:maj 0.5s, C:maj 2.0s, C:maj 0.5s, C:maj 1.0s, D:min 0.5s, D:min 1.2s, D:min 0.5s, D:min 0.2s, D:min 0.2s, D:min 1.8s, D:min 2.0s, C:maj 2.5s, C:maj 1.5s, D:min 2.0s, D:min 1.0s, C:maj 1.0s, C:maj 0.5s, C:maj 1.5s, C:maj 2.0s, C:maj 1.5s, D:min 0.5s, D:min 2.0s, F:maj 1.5s, D:min 1.0s, C:maj 0.5s"
2397,C:major,"D:min 2.0s, F:maj 2.0s, C:maj 2.0s, Bb:maj 2.0s, D:min 2.0s, F:maj 2.0s, C:maj 2.0s, Bb:maj 2.0s, D:min 2.0s, F:maj 2.0s, C:maj 2.0s, Bb:maj 2.0s, D:min 2.0s, F:maj 2.0s, C:maj 2.0s, Bb:maj 2.0s, D:min 2.0s, F:maj 2.0s, C:maj 2.0s, Bb:maj 2.0s, D:min 2.0s, F:maj 2.0s, C:maj 2.0s, Bb:maj 2.0s, D:min 2.0s, F:maj 2.0s, C:maj 2.0s, Bb:maj 2.0s, D:min 2.0s, F:maj 2.0s"
4248,F:major,"D:min7 0.5s, G:7 1.5s, G:min7 0.5s, Db:aug 0.5s, C:7 1.0s, F:maj 1.0s, C:7 1.0s, F:maj7 1.5s, Ab:dim 0.5s, G:min7 2.0s, Eb:(3,5,b7,9,11) 1.0s, D:7 0.5s, C:7 0.5s, F:maj 1.0s, Eb:(3,5,b7,9,11) 1.0s, Db:(3,5,b7,9,11) 1.0s, C:9 1.0s, D:min7 1.0s, G:7 1.0s, G:min7 0.5s, Db:aug 0.5s, C:7 1.0s, F:maj 1.0s, C:7 1.0s, F:maj7 1.5s, Ab:dim 0.5s, G:min7 2.0s, Eb:(3,5,b7,9,11) 1.0s, D:7 0.5s, C:7 0.5s, F:maj 1.0s, Eb:9 0.5s, E:9 0.5s, F:maj6 2.0s, G:min7 1.0s, C:7 1.0s, Eb:maj6 0.7s, E:maj6 0.3s, F:maj6 1.0s, G:min7 1.0s, C:7 1.0s, Eb:maj6 0.7s, E:maj6 0.3s, F:maj6 1.0s, A:min7 1.0s, D:7 1.0s, F:maj6 0.7s, F#:maj6 0.3s, G:maj6 1.0s, A:min7 1.0s, D:7 1.0s, G:min7 1.0s, C:7 1.0s, D:min7 1.0s, G:7 1.0s, G:min7 0.5s, Db:aug 0.5s, C:7 1.0s, F:maj 1.0s, C:7 1.0s, F:maj7 1.5s, Ab:dim 0.5s, G:min7 2.0s, Eb:(3,5,b7,9,11) 1.0s, D:7 0.5s, C:7 0.5s"
2664,Ab:major,"F:min 2.0s, D:min7(b5) 2.0s, G:min7 2.0s, C:7 2.0s, Bb:min6 2.0s, F:min 2.0s, Eb:min7 2.0s, Ab:7 2.0s, Db:maj7 4.0s, Gb:9 4.0s, Ab:maj 2.0s, Ab:dim7 2.0s, G:min7 2.0s, C:7 2.0s, F:min 2.0s, D:min7(b5) 2.0s, G:min7 2.0s, C:7 2.0s, Bb:min6 2.0s, F:min 2.0s, Eb:min7 2.0s, Ab:7 2.0s, Db:maj7 4.0s, Gb:9 4.0s, Ab:maj 2.0s, Bb:min7 1.0s, Eb:7 1.0s"
4193,C:major,"G:maj 2.0s, C:maj 2.0s, D:7 2.0s, G:maj 4.0s, C:maj 2.0s, D:7 2.0s, G:maj 4.0s, C:maj 2.0s, D:7 2.0s, G:maj 4.0s, C:maj 2.0s, D:7 2.0s, G:maj 2.0s, C:maj 2.0s, F:maj 2.0s, G:7 2.0s, C:maj 4.0s, F:maj 2.0s, G:7 2.0s, C:maj 4.0s, F:maj 2.0s, G:7 2.0s, C:maj 4.0s, F:maj 2.0s"
3618,F:major,"F:maj 2.0s, D:min7 2.0s, Bb:maj 4.0s, A:min7 2.0s, D:maj 1.0s, D:7 1.0s, G:min7 3.5s, C:7 0.5s, Bb:7 4.0s, G:min7 4.0s, F:maj 4.0s, F:maj 2.0s, D:min7 2.0s, Bb:maj 4.0s, A:min7 2.0s, D:maj 1.0s, D:7 1.0s, G:min7 3.5s, C:7 0.5s, Bb:7 2.0s, F:maj 2.0s, Bb:maj 2.0s, C:7 1.5s, F:maj 5.0s, C:maj 1.5s, C:maj 2.0s"
1798,Ab:major,"F:7(#9) 2.0s, Bb:7(#9) 1.0s, Eb:9 1.0s, Bb:7(#9) 1.0s, Eb:9 1.0s, Bb:7(#9) 1.0s, Eb:9 1.0s, Bb:7(#9) 1.0s, Eb:9 1.0s, Gb:7 1.0s, Gb:9 1.0s, Gb:(3,5,b7,9,11,13) 2.0s, Bb:7(#9) 1.0s, Eb:9 1.0s, Bb:7(#9) 2.0s, Eb:(3,5,b7,9,11,13) 1.0s, E:(3,5,b7,9,11,13) 1.0s, Eb:9 2.0s, Eb:(3,5,b7,9,11,13) 1.0s, E:(3,5,b7,9,11,13) 1.0s, F:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,b9,11,13) 0.5s, Db:(3,5,b5,b7,9,11,13) 1.5s, F:(3,5,b7,9,11) 2.0s, Bb:7(#9) 1.0s, Eb:9 1.0s, Bb:7(#9) 1.0s, Eb:9 1.0s, Bb:7(#9) 1.0s, Eb:9 1.0s, Bb:7(#9) 1.0s, Eb:9 1.0s, Gb:7 1.0s, Gb:9 1.0s, Gb:(3,5,b7,9,11,13) 2.0s, Bb:7(#9) 1.0s, Eb:9 1.0s, Bb:7(#9) 2.0s, Eb:(3,5,b7,9,11,13) 1.0s, E:(3,5,b7,9,11,13) 1.0s, Eb:9 2.0s, Eb:(3,5,b7,9,11,13) 1.0s, E:(3,5,b7,9,11,13) 1.0s, F:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,b9,11,13) 0.5s, Db:(3,5,b5,b7,9,11,13) 1.5s, F:(3,5,b7,9,11) 1.5s, Ab:maj 0.5s"
2704,F:major,"F:(*3,*5) 2.0s, Bb:(*3,*5) 2.0s, F:(*3,*5) 2.0s, C:(*3,*5) 2.0s, F:(*3,*5) 2.0s, Bb:(*3,*5) 2.0s, F:(*3,*5) 2.0s, C:(*3,*5) 2.0s, F:(*3,*5) 2.0s, Bb:(*3,*5) 2.0s, F:(*3,*5) 2.0s, C:(*3,*5) 2.0s, F:(*3,*5) 2.0s, Bb:(*3,*5) 2.0s, F:(*3,*5) 2.0s, C:(*3,*5) 2.0s, F:(*3,*5) 2.0s, Bb:maj 2.0s, F:(*3,*5) 2.0s, C:(*3,*5) 2.0s, F:(*3,*5) 2.0s, Bb:maj 2.0s, F:(*3,*5) 2.0s, C:(*3,*5) 2.0s, F:(*3,*5) 2.0s, Bb:(*3,*5) 2.0s, F:(*3,*5) 2.0s, C:(*3,*5) 2.0s, F:(*3,*5) 2.0s, Bb:(*3,*5) 2.0s"
4784,C:major,"F:maj 8.0s, Bb:maj 8.0s, G:min 2.0s, C:7 2.0s, F:maj 8.0s, Bb:maj 8.0s, G:min 2.0s, C:7 2.0s, F:maj 4.0s, F:maj 1.0s, Bb:maj 1.0s, C:7 1.0s, F:maj 2.0s, Bb:maj 1.0s, C:maj 1.0s, F:maj 2.0s, Bb:maj 1.0s, C:7 1.0s, F:maj 1.0s, G:min 4.0s"
709,Eb:major,"Eb:maj9 2.0s, Ab:(3,5,b7,9,11,13) 2.0s, Eb:maj9 2.0s, C:7(b9) 2.0s, F:min9 2.0s, Db:(3,5,b7,9,#11,11,13) 2.0s, F:min9 2.0s, Ab:maj/9 1.0s, Bb:7(b9) 1.0s, Eb:maj9 2.0s, B:9(b5) 2.0s, Eb:maj9 2.0s, B:9(b5) 2.0s, Eb:maj9 2.0s, Ab:(3,5,b7,9,11,13) 2.0s, Eb:maj9 2.0s, C:7(b9) 2.0s, F:min9 2.0s, Db:(3,5,b7,9,#11,11,13) 2.0s, F:min9 2.0s, Ab:maj/9 1.0s, Bb:7(b9) 1.0s, Eb:maj9 2.0s, B:9(b5) 2.0s, Eb:maj9 2.0s, B:9(b5) 2.0s, Eb:maj9 2.0s, B:9(b5) 2.0s, Eb:maj9 2.0s, Eb:maj6 2.0s, D:min7(b5) 2.0s, G:7(#5,#9) 2.0s"
4627,C:major,"C:maj 0.5s, E:min 0.5s, F:maj 1.0s, C:maj 0.5s, E:min 0.5s, F:maj 1.0s, G:maj 1.0s, E:min 0.5s, F:maj 0.5s, C:maj 0.2s, F:maj 0.2s, C:maj 0.3s, F:maj 0.2s, C:maj 0.2s, F:maj 0.4s, C:maj 0.3s, G:maj 1.0s, B:min 0.5s, F:maj 0.5s, C:maj 0.2s, F:maj 0.2s, C:maj 0.2s, F:maj 0.2s, C:maj 0.2s, F:maj 0.2s, C:maj 0.5s, G:maj 1.0s, B:7 1.0s, E:min 0.5s, G:7/5 0.5s, C:maj 1.0s, G:maj 1.0s, A:min 0.5s, F:maj 0.5s, G:maj 1.5s, A:min7 0.2s, G:7/3 0.2s, C:maj 0.4s, G:maj/3 0.6s, F:maj 1.0s, C:maj 0.5s, G:maj 0.5s, F:maj 0.5s, C:maj 0.5s, G:maj 1.0s, A:min 0.5s, C:maj/3 0.5s, F:maj 1.0s, D:maj/3 0.8s, G:7/3 0.2s, F:maj 0.6s, F:maj/9 0.4s, C:maj 0.5s, E:min 0.5s, F:maj 1.0s, C:maj 0.5s, G:maj 0.5s, A:min 0.5s, E:min 0.5s, F:maj 0.5s, F:maj/9 0.5s, C:maj 0.5s, G:maj 0.5s, A:min 0.5s, E:min 0.5s, F:maj 0.5s, F:maj/9 0.5s, C:maj 1.0s"
4072,G:major,"G:7 3.5s, C:maj 2.0s, C:min 2.0s, G:maj 2.0s, A:7 1.0s, D:7 1.0s, G:maj 4.0s, G:7 4.0s, C:maj 2.0s, C:min 2.0s, G:maj 2.0s, A:7 2.0s, D:7 6.0s, G:maj 3.5s, D:7 0.5s, A:min 2.0s, A:7 2.0s, D:7 2.0s, A:min 1.0s, C:min 1.0s, G:maj 4.0s, G:maj 3.5s, D:7 0.5s, A:min 2.0s, A:7 2.0s, D:7 2.0s, A:7 0.5s"
4811,G:major,"G:maj 1.5s, E:min7 1.5s, C:maj6 1.5s, D:7 1.5s, G:maj 1.5s, E:min7 1.5s, A:7 1.5s, D:7 1.5s, G:maj 1.5s, G:7 1.5s, A:min 1.5s, D:7 1.5s, G:maj 3.0s, A:min 1.0s, D:7 0.5s, G:maj 4.5s, D:7 3.0s, G:maj 1.5s, E:min7 1.5s, A:7 1.0s, D:7 0.5s, G:maj 1.0s, D:7 2.0s, G:maj 1.5s, E:min7 1.5s, C:maj6 1.5s, D:7 1.5s, G:maj 1.5s, E:min7 1.5s, A:7 1.5s, D:7 1.5s, G:maj 1.5s, G:7 1.5s, A:min 1.5s, D:7 1.5s, G:maj 3.0s, A:min 1.0s, D:7 0.5s"
