track_id,chroma_activations
78102,"C:0.305, C#:0.067, D:0.056, D#:0.058, E:0.046, F:0.063, F#:0.054, G:0.148, G#:0.052, A:0.041, A#:0.043, B:0.068"
78104,"C:0.107, C#:0.089, D:0.485, D#:0.099, E:0.052, F:0.022, F#:0.015, G:0.011, G#:0.009, A:0.069, A#:0.017, B:0.025"
78207,"C:0.010, C#:0.121, D:0.126, D#:0.029, E:0.084, F:0.032, F#:0.053, G:0.083, G#:0.078, A:0.321, A#:0.033, B:0.031"
78244,"C:0.220, C#:0.039, D:0.030, D#:0.084, E:0.048, F:0.032, F#:0.062, G:0.089, G#:0.041, A:0.032, A#:0.082, B:0.241"
78249,"C:0.038, C#:0.040, D:0.233, D#:0.043, E:0.033, F:0.078, F#:0.061, G:0.180, G#:0.048, A:0.105, A#:0.115, B:0.025"
78252,"C:0.136, C#:0.059, D:0.101, D#:0.071, E:0.091, F:0.064, F#:0.105, G:0.067, G#:0.066, A:0.053, A#:0.070, B:0.118"
78834,"C:0.143, C#:0.081, D:0.054, D#:0.030, E:0.043, F:0.036, F#:0.036, G:0.036, G#:0.076, A:0.205, A#:0.154, B:0.106"
78835,"C:0.051, C#:0.066, D:0.031, D#:0.022, E:0.130, F:0.028, F#:0.073, G:0.093, G#:0.095, A:0.145, A#:0.052, B:0.214"
78836,"C:0.087, C#:0.077, D:0.139, D#:0.032, E:0.030, F:0.030, F#:0.040, G:0.065, G#:0.129, A:0.224, A#:0.079, B:0.068"
78839,"C:0.038, C#:0.061, D:0.110, D#:0.114, E:0.186, F:0.136, F#:0.047, G:0.033, G#:0.071, A:0.128, A#:0.044, B:0.032"
78840,"C:0.092, C#:0.073, D:0.054, D#:0.064, E:0.111, F:0.077, F#:0.057, G:0.080, G#:0.101, A:0.130, A#:0.091, B:0.071"
78843,"C:0.047, C#:0.089, D:0.117, D#:0.279, E:0.056, F:0.073, F#:0.062, G:0.029, G#:0.024, A:0.053, A#:0.125, B:0.047"
78845,"C:0.024, C#:0.016, D:0.031, D#:0.029, E:0.195, F:0.057, F#:0.163, G:0.147, G#:0.042, A:0.227, A#:0.026, B:0.045"
78847,"C:0.145, C#:0.094, D:0.101, D#:0.057, E:0.145, F:0.078, F#:0.014, G:0.027, G#:0.026, A:0.199, A#:0.080, B:0.034"
78848,"C:0.209, C#:0.070, D:0.105, D#:0.082, E:0.043, F:0.033, F#:0.031, G:0.094, G#:0.034, A:0.042, A#:0.211, B:0.047"
78852,"C:0.045, C#:0.032, D:0.032, D#:0.055, E:0.274, F:0.168, F#:0.047, G:0.022, G#:0.018, A:0.204, A#:0.093, B:0.011"
79339,"C:0.053, C#:0.034, D:0.025, D#:0.056, E:0.022, F:0.039, F#:0.081, G:0.048, G#:0.111, A:0.258, A#:0.168, B:0.105"
79340,"C:0.084, C#:0.046, D:0.069, D#:0.086, E:0.069, F:0.055, F#:0.090, G:0.116, G#:0.057, A:0.087, A#:0.137, B:0.104"
79344,"C:0.179, C#:0.128, D:0.076, D#:0.045, E:0.077, F:0.097, F#:0.057, G:0.053, G#:0.035, A:0.059, A#:0.105, B:0.088"
79363,"C:0.012, C#:0.061, D:0.396, D#:0.029, E:0.019, F:0.017, F#:0.079, G:0.164, G#:0.031, A:0.115, A#:0.023, B:0.053"
79364,"C:0.026, C#:0.066, D:0.040, D#:0.047, E:0.281, F:0.029, F#:0.050, G:0.024, G#:0.135, A:0.142, A#:0.031, B:0.128"
79365,"C:0.019, C#:0.073, D:0.306, D#:0.029, E:0.024, F:0.031, F#:0.182, G:0.106, G#:0.064, A:0.092, A#:0.029, B:0.044"
79366,"C:0.038, C#:0.029, D:0.301, D#:0.025, E:0.050, F:0.016, F#:0.066, G:0.251, G#:0.023, A:0.055, A#:0.017, B:0.127"
79367,"C:0.021, C#:0.068, D:0.015, D#:0.098, E:0.088, F:0.029, F#:0.260, G:0.019, G#:0.066, A:0.018, A#:0.088, B:0.229"
79368,"C:0.045, C#:0.096, D:0.030, D#:0.109, E:0.199, F:0.025, F#:0.048, G:0.019, G#:0.103, A:0.116, A#:0.053, B:0.157"
79369,"C:0.035, C#:0.015, D:0.019, D#:0.081, E:0.206, F:0.033, F#:0.060, G:0.035, G#:0.130, A:0.089, A#:0.073, B:0.225"
79372,"C:0.121, C#:0.027, D:0.096, D#:0.035, E:0.180, F:0.028, F#:0.048, G:0.238, G#:0.038, A:0.031, A#:0.022, B:0.136"
79604,"C:0.117, C#:0.076, D:0.061, D#:0.064, E:0.079, F:0.128, F#:0.119, G:0.081, G#:0.064, A:0.067, A#:0.075, B:0.068"
79731,"C:0.043, C#:0.094, D:0.102, D#:0.057, E:0.102, F:0.034, F#:0.102, G:0.125, G#:0.055, A:0.084, A#:0.092, B:0.110"
79733,"C:0.046, C#:0.155, D:0.232, D#:0.062, E:0.056, F:0.127, F#:0.146, G:0.059, G#:0.032, A:0.052, A#:0.017, B:0.017"
79734,"C:0.031, C#:0.069, D:0.173, D#:0.037, E:0.029, F:0.039, F#:0.055, G:0.052, G#:0.104, A:0.264, A#:0.096, B:0.052"
79736,"C:0.034, C#:0.114, D:0.130, D#:0.060, E:0.293, F:0.039, F#:0.018, G:0.019, G#:0.033, A:0.130, A#:0.034, B:0.095"
79744,"C:0.034, C#:0.047, D:0.222, D#:0.129, E:0.087, F:0.038, F#:0.069, G:0.059, G#:0.030, A:0.146, A#:0.072, B:0.065"
79745,"C:0.020, C#:0.042, D:0.013, D#:0.049, E:0.301, F:0.075, F#:0.031, G:0.026, G#:0.135, A:0.207, A#:0.049, B:0.052"
79746,"C:0.070, C#:0.132, D:0.100, D#:0.078, E:0.087, F:0.024, F#:0.023, G:0.030, G#:0.139, A:0.239, A#:0.046, B:0.034"
79749,"C:0.121, C#:0.027, D:0.096, D#:0.035, E:0.180, F:0.028, F#:0.048, G:0.238, G#:0.038, A:0.031, A#:0.022, B:0.136"
79753,"C:0.035, C#:0.015, D:0.019, D#:0.081, E:0.206, F:0.033, F#:0.060, G:0.035, G#:0.130, A:0.089, A#:0.073, B:0.225"
79754,"C:0.045, C#:0.096, D:0.030, D#:0.109, E:0.199, F:0.025, F#:0.048, G:0.019, G#:0.103, A:0.116, A#:0.053, B:0.157"
79755,"C:0.021, C#:0.068, D:0.015, D#:0.098, E:0.088, F:0.029, F#:0.260, G:0.019, G#:0.066, A:0.018, A#:0.088, B:0.229"
79756,"C:0.038, C#:0.029, D:0.301, D#:0.025, E:0.050, F:0.016, F#:0.066, G:0.251, G#:0.023, A:0.055, A#:0.017, B:0.127"
79757,"C:0.019, C#:0.073, D:0.306, D#:0.029, E:0.024, F:0.031, F#:0.182, G:0.106, G#:0.064, A:0.092, A#:0.029, B:0.044"
79758,"C:0.012, C#:0.061, D:0.396, D#:0.029, E:0.019, F:0.017, F#:0.079, G:0.164, G#:0.031, A:0.115, A#:0.023, B:0.053"
79759,"C:0.026, C#:0.066, D:0.040, D#:0.047, E:0.281, F:0.029, F#:0.050, G:0.024, G#:0.135, A:0.142, A#:0.031, B:0.128"
79760,"C:0.082, C#:0.094, D:0.308, D#:0.062, E:0.043, F:0.061, F#:0.038, G:0.050, G#:0.047, A:0.114, A#:0.051, B:0.049"
79784,"C:0.081, C#:0.085, D:0.091, D#:0.095, E:0.108, F:0.093, F#:0.080, G:0.089, G#:0.079, A:0.064, A#:0.061, B:0.073"
79799,"C:0.065, C#:0.069, D:0.074, D#:0.076, E:0.139, F:0.123, F#:0.073, G:0.064, G#:0.064, A:0.085, A#:0.063, B:0.104"
79895,"C:0.170, C#:0.022, D:0.134, D#:0.028, E:0.100, F:0.078, F#:0.028, G:0.098, G#:0.022, A:0.231, A#:0.054, B:0.035"
80000,"C:0.099, C#:0.023, D:0.171, D#:0.019, E:0.029, F:0.029, F#:0.057, G:0.245, G#:0.034, A:0.105, A#:0.028, B:0.159"
80001,"C:0.029, C#:0.061, D:0.120, D#:0.047, E:0.059, F:0.054, F#:0.143, G:0.120, G#:0.085, A:0.176, A#:0.049, B:0.059"
80002,"C:0.042, C#:0.121, D:0.024, D#:0.037, E:0.065, F:0.079, F#:0.228, G:0.068, G#:0.141, A:0.050, A#:0.061, B:0.085"
80005,"C:0.034, C#:0.101, D:0.017, D#:0.053, E:0.162, F:0.037, F#:0.080, G:0.033, G#:0.070, A:0.155, A#:0.040, B:0.217"
80076,"C:0.111, C#:0.057, D:0.049, D#:0.038, E:0.050, F:0.063, F#:0.199, G:0.167, G#:0.059, A:0.044, A#:0.051, B:0.114"
80087,"C:0.006, C#:0.043, D:0.045, D#:0.019, E:0.016, F:0.106, F#:0.209, G:0.139, G#:0.078, A:0.041, A#:0.204, B:0.095"
80088,"C:0.049, C#:0.091, D:0.060, D#:0.005, E:0.052, F:0.144, F#:0.101, G:0.017, G#:0.025, A:0.236, A#:0.212, B:0.007"
80089,"C:0.044, C#:0.053, D:0.092, D#:0.199, E:0.023, F:0.104, F#:0.033, G:0.153, G#:0.134, A:0.013, A#:0.046, B:0.106"
80090,"C:0.008, C#:0.013, D:0.154, D#:0.386, E:0.075, F:0.076, F#:0.073, G:0.078, G#:0.059, A:0.007, A#:0.024, B:0.048"
80091,"C:0.096, C#:0.004, D:0.033, D#:0.003, E:0.109, F:0.374, F#:0.012, G:0.284, G#:0.007, A:0.071, A#:0.002, B:0.006"
80142,"C:0.024, C#:0.122, D:0.026, D#:0.253, E:0.035, F:0.035, F#:0.189, G:0.034, G#:0.075, A:0.020, A#:0.164, B:0.024"
80145,"C:0.180, C#:0.013, D:0.012, D#:0.021, E:0.269, F:0.013, F#:0.045, G:0.295, G#:0.013, A:0.009, A#:0.018, B:0.112"
80159,"C:0.068, C#:0.015, D:0.023, D#:0.025, E:0.089, F:0.069, F#:0.041, G:0.135, G#:0.167, A:0.239, A#:0.089, B:0.042"
80162,"C:0.024, C#:0.221, D:0.149, D#:0.041, E:0.030, F:0.030, F#:0.055, G:0.035, G#:0.073, A:0.212, A#:0.046, B:0.083"
80163,"C:0.060, C#:0.075, D:0.140, D#:0.157, E:0.029, F:0.071, F#:0.151, G:0.078, G#:0.106, A:0.050, A#:0.069, B:0.015"
80239,"C:0.030, C#:0.062, D:0.051, D#:0.108, E:0.125, F:0.051, F#:0.050, G:0.068, G#:0.175, A:0.203, A#:0.037, B:0.039"
80301,"C:0.061, C#:0.017, D:0.063, D#:0.019, E:0.078, F:0.025, F#:0.029, G:0.118, G#:0.123, A:0.324, A#:0.049, B:0.093"
80307,"C:0.047, C#:0.039, D:0.094, D#:0.099, E:0.214, F:0.036, F#:0.054, G:0.109, G#:0.066, A:0.080, A#:0.044, B:0.117"
80311,"C:0.081, C#:0.024, D:0.360, D#:0.053, E:0.008, F:0.009, F#:0.162, G:0.142, G#:0.020, A:0.019, A#:0.009, B:0.112"
80312,"C:0.055, C#:0.059, D:0.109, D#:0.050, E:0.083, F:0.050, F#:0.097, G:0.079, G#:0.090, A:0.108, A#:0.083, B:0.136"
80426,"C:0.051, C#:0.140, D:0.211, D#:0.039, E:0.122, F:0.147, F#:0.058, G:0.021, G#:0.030, A:0.103, A#:0.025, B:0.054"
80429,"C:0.389, C#:0.028, D:0.040, D#:0.066, E:0.024, F:0.038, F#:0.018, G:0.139, G#:0.007, A:0.031, A#:0.113, B:0.106"
80439,"C:0.074, C#:0.066, D:0.114, D#:0.077, E:0.162, F:0.101, F#:0.052, G:0.091, G#:0.028, A:0.060, A#:0.051, B:0.124"
80449,"C:0.095, C#:0.038, D:0.068, D#:0.036, E:0.111, F:0.163, F#:0.072, G:0.070, G#:0.060, A:0.159, A#:0.082, B:0.045"
80491,"C:0.077, C#:0.045, D:0.080, D#:0.067, E:0.066, F:0.142, F#:0.092, G:0.131, G#:0.113, A:0.073, A#:0.079, B:0.034"
80503,"C:0.043, C#:0.020, D:0.270, D#:0.018, E:0.096, F:0.135, F#:0.015, G:0.131, G#:0.014, A:0.196, A#:0.046, B:0.015"
80783,"C:0.017, C#:0.029, D:0.081, D#:0.160, E:0.019, F:0.020, F#:0.127, G:0.141, G#:0.085, A:0.107, A#:0.189, B:0.026"
80786,"C:0.296, C#:0.083, D:0.265, D#:0.030, E:0.105, F:0.010, F#:0.013, G:0.044, G#:0.012, A:0.063, A#:0.016, B:0.064"
80793,"C:0.238, C#:0.119, D:0.085, D#:0.097, E:0.061, F:0.064, F#:0.047, G:0.067, G#:0.035, A:0.033, A#:0.045, B:0.109"
81238,"C:0.014, C#:0.270, D:0.039, D#:0.013, E:0.137, F:0.014, F#:0.078, G:0.009, G#:0.091, A:0.295, A#:0.021, B:0.019"
81241,"C:0.206, C#:0.178, D:0.201, D#:0.132, E:0.067, F:0.040, F#:0.036, G:0.033, G#:0.051, A:0.024, A#:0.011, B:0.021"
81243,"C:0.012, C#:0.143, D:0.122, D#:0.013, E:0.041, F:0.010, F#:0.187, G:0.240, G#:0.024, A:0.073, A#:0.011, B:0.123"
81244,"C:0.106, C#:0.015, D:0.194, D#:0.008, E:0.033, F:0.004, F#:0.033, G:0.382, G#:0.015, A:0.110, A#:0.009, B:0.090"
81246,"C:0.020, C#:0.224, D:0.024, D#:0.031, E:0.281, F:0.016, F#:0.035, G:0.007, G#:0.020, A:0.160, A#:0.019, B:0.163"
81248,"C:0.044, C#:0.081, D:0.041, D#:0.090, E:0.234, F:0.079, F#:0.117, G:0.046, G#:0.106, A:0.042, A#:0.024, B:0.097"
81252,"C:0.140, C#:0.023, D:0.076, D#:0.025, E:0.161, F:0.037, F#:0.052, G:0.109, G#:0.017, A:0.083, A#:0.017, B:0.260"
81355,"C:0.026, C#:0.092, D:0.016, D#:0.044, E:0.109, F:0.029, F#:0.120, G:0.051, G#:0.267, A:0.089, A#:0.042, B:0.115"
81356,"C:0.062, C#:0.025, D:0.143, D#:0.076, E:0.036, F:0.178, F#:0.044, G:0.091, G#:0.025, A:0.079, A#:0.219, B:0.020"
81357,"C:0.063, C#:0.020, D:0.047, D#:0.062, E:0.053, F:0.228, F#:0.062, G:0.107, G#:0.030, A:0.089, A#:0.191, B:0.049"
81364,"C:0.034, C#:0.091, D:0.085, D#:0.039, E:0.163, F:0.044, F#:0.098, G:0.022, G#:0.048, A:0.220, A#:0.040, B:0.117"
81368,"C:0.142, C#:0.249, D:0.033, D#:0.081, E:0.057, F:0.150, F#:0.010, G:0.055, G#:0.120, A:0.026, A#:0.042, B:0.035"
81370,"C:0.078, C#:0.132, D:0.059, D#:0.113, E:0.046, F:0.026, F#:0.052, G:0.065, G#:0.066, A:0.051, A#:0.200, B:0.113"
81382,"C:0.026, C#:0.012, D:0.065, D#:0.005, E:0.005, F:0.043, F#:0.034, G:0.208, G#:0.076, A:0.110, A#:0.346, B:0.071"
81450,"C:0.213, C#:0.046, D:0.135, D#:0.033, E:0.101, F:0.115, F#:0.021, G:0.123, G#:0.021, A:0.099, A#:0.013, B:0.078"
81451,"C:0.185, C#:0.007, D:0.108, D#:0.004, E:0.068, F:0.264, F#:0.007, G:0.153, G#:0.006, A:0.187, A#:0.004, B:0.005"
81452,"C:0.006, C#:0.045, D:0.179, D#:0.015, E:0.164, F:0.011, F#:0.161, G:0.105, G#:0.008, A:0.129, A#:0.006, B:0.171"
81454,"C:0.159, C#:0.031, D:0.099, D#:0.018, E:0.089, F:0.194, F#:0.023, G:0.151, G#:0.023, A:0.152, A#:0.016, B:0.045"
81455,"C:0.019, C#:0.120, D:0.020, D#:0.044, E:0.079, F:0.015, F#:0.099, G:0.019, G#:0.141, A:0.145, A#:0.037, B:0.263"
81461,"C:0.028, C#:0.064, D:0.235, D#:0.040, E:0.068, F:0.015, F#:0.135, G:0.114, G#:0.016, A:0.082, A#:0.020, B:0.183"
81462,"C:0.145, C#:0.007, D:0.126, D#:0.004, E:0.012, F:0.224, F#:0.007, G:0.099, G#:0.006, A:0.145, A#:0.197, B:0.029"
81463,"C:0.247, C#:0.005, D:0.051, D#:0.005, E:0.212, F:0.124, F#:0.004, G:0.122, G#:0.015, A:0.166, A#:0.019, B:0.030"
81465,"C:0.005, C#:0.081, D:0.005, D#:0.144, E:0.174, F:0.005, F#:0.079, G:0.050, G#:0.272, A:0.014, A#:0.011, B:0.159"
81466,"C:0.009, C#:0.166, D:0.003, D#:0.027, E:0.178, F:0.004, F#:0.086, G:0.003, G#:0.040, A:0.177, A#:0.014, B:0.292"
81468,"C:0.262, C#:0.005, D:0.108, D#:0.139, E:0.004, F:0.112, F#:0.003, G:0.025, G#:0.129, A:0.005, A#:0.200, B:0.007"
81476,"C:0.111, C#:0.039, D:0.074, D#:0.037, E:0.078, F:0.248, F#:0.029, G:0.024, G#:0.023, A:0.191, A#:0.121, B:0.026"
81478,"C:0.225, C#:0.047, D:0.025, D#:0.060, E:0.107, F:0.187, F#:0.056, G:0.118, G#:0.031, A:0.060, A#:0.032, B:0.051"
81479,"C:0.022, C#:0.049, D:0.015, D#:0.073, E:0.075, F:0.039, F#:0.204, G:0.059, G#:0.196, A:0.107, A#:0.026, B:0.136"
81480,"C:0.025, C#:0.056, D:0.242, D#:0.030, E:0.070, F:0.018, F#:0.172, G:0.099, G#:0.025, A:0.094, A#:0.025, B:0.144"
81481,"C:0.033, C#:0.154, D:0.034, D#:0.103, E:0.027, F:0.080, F#:0.059, G:0.035, G#:0.031, A:0.070, A#:0.322, B:0.052"
81483,"C:0.043, C#:0.073, D:0.063, D#:0.104, E:0.099, F:0.122, F#:0.148, G:0.087, G#:0.048, A:0.048, A#:0.091, B:0.074"
81484,"C:0.094, C#:0.128, D:0.109, D#:0.056, E:0.091, F:0.037, F#:0.081, G:0.078, G#:0.041, A:0.046, A#:0.046, B:0.194"
81487,"C:0.071, C#:0.017, D:0.108, D#:0.024, E:0.054, F:0.239, F#:0.032, G:0.129, G#:0.054, A:0.071, A#:0.170, B:0.031"
81489,"C:0.083, C#:0.133, D:0.218, D#:0.097, E:0.072, F:0.050, F#:0.082, G:0.107, G#:0.044, A:0.050, A#:0.027, B:0.038"
81490,"C:0.425, C#:0.076, D:0.017, D#:0.013, E:0.092, F:0.074, F#:0.022, G:0.091, G#:0.018, A:0.039, A#:0.029, B:0.106"
81491,"C:0.061, C#:0.164, D:0.083, D#:0.037, E:0.033, F:0.046, F#:0.177, G:0.054, G#:0.066, A:0.107, A#:0.060, B:0.114"
81492,"C:0.066, C#:0.121, D:0.057, D#:0.045, E:0.035, F:0.050, F#:0.080, G:0.115, G#:0.257, A:0.088, A#:0.052, B:0.035"
81493,"C:0.022, C#:0.047, D:0.148, D#:0.066, E:0.176, F:0.055, F#:0.165, G:0.181, G#:0.043, A:0.058, A#:0.016, B:0.022"
81495,"C:0.029, C#:0.057, D:0.079, D#:0.168, E:0.327, F:0.079, F#:0.030, G:0.018, G#:0.082, A:0.048, A#:0.012, B:0.070"
81497,"C:0.200, C#:0.068, D:0.092, D#:0.045, E:0.089, F:0.092, F#:0.044, G:0.096, G#:0.056, A:0.109, A#:0.045, B:0.064"
81498,"C:0.123, C#:0.040, D:0.029, D#:0.047, E:0.126, F:0.182, F#:0.094, G:0.106, G#:0.038, A:0.078, A#:0.104, B:0.034"
81499,"C:0.102, C#:0.072, D:0.104, D#:0.075, E:0.106, F:0.057, F#:0.078, G:0.135, G#:0.047, A:0.068, A#:0.053, B:0.104"
81501,"C:0.031, C#:0.093, D:0.029, D#:0.089, E:0.227, F:0.047, F#:0.064, G:0.069, G#:0.133, A:0.092, A#:0.029, B:0.098"
81504,"C:0.031, C#:0.056, D:0.156, D#:0.065, E:0.035, F:0.054, F#:0.183, G:0.041, G#:0.050, A:0.188, A#:0.049, B:0.093"
81506,"C:0.004, C#:0.020, D:0.157, D#:0.042, E:0.158, F:0.047, F#:0.270, G:0.209, G#:0.023, A:0.063, A#:0.006, B:0.002"
81507,"C:0.015, C#:0.120, D:0.013, D#:0.069, E:0.240, F:0.016, F#:0.090, G:0.011, G#:0.073, A:0.200, A#:0.024, B:0.132"
81508,"C:0.036, C#:0.112, D:0.027, D#:0.050, E:0.168, F:0.035, F#:0.050, G:0.023, G#:0.125, A:0.177, A#:0.068, B:0.129"
81509,"C:0.045, C#:0.065, D:0.048, D#:0.074, E:0.190, F:0.069, F#:0.078, G:0.044, G#:0.078, A:0.149, A#:0.063, B:0.095"
81510,"C:0.110, C#:0.046, D:0.134, D#:0.033, E:0.074, F:0.186, F#:0.047, G:0.068, G#:0.027, A:0.113, A#:0.101, B:0.061"
81511,"C:0.033, C#:0.081, D:0.032, D#:0.109, E:0.102, F:0.039, F#:0.132, G:0.037, G#:0.126, A:0.027, A#:0.047, B:0.235"
81514,"C:0.097, C#:0.242, D:0.085, D#:0.106, E:0.034, F:0.028, F#:0.102, G:0.026, G#:0.047, A:0.028, A#:0.053, B:0.152"
81516,"C:0.005, C#:0.015, D:0.134, D#:0.021, E:0.235, F:0.019, F#:0.013, G:0.014, G#:0.093, A:0.394, A#:0.046, B:0.013"
81517,"C:0.026, C#:0.026, D:0.042, D#:0.161, E:0.156, F:0.059, F#:0.211, G:0.037, G#:0.064, A:0.030, A#:0.031, B:0.158"
81519,"C:0.157, C#:0.055, D:0.066, D#:0.049, E:0.117, F:0.128, F#:0.081, G:0.086, G#:0.046, A:0.084, A#:0.039, B:0.092"
81520,"C:0.047, C#:0.111, D:0.252, D#:0.083, E:0.047, F:0.029, F#:0.058, G:0.075, G#:0.046, A:0.160, A#:0.048, B:0.045"
81523,"C:0.036, C#:0.199, D:0.035, D#:0.077, E:0.140, F:0.033, F#:0.114, G:0.049, G#:0.211, A:0.059, A#:0.012, B:0.036"
81526,"C:0.150, C#:0.051, D:0.135, D#:0.026, E:0.102, F:0.156, F#:0.023, G:0.047, G#:0.027, A:0.177, A#:0.085, B:0.021"
81527,"C:0.020, C#:0.061, D:0.290, D#:0.067, E:0.220, F:0.030, F#:0.048, G:0.007, G#:0.017, A:0.189, A#:0.018, B:0.032"
81528,"C:0.032, C#:0.098, D:0.223, D#:0.059, E:0.057, F:0.030, F#:0.131, G:0.084, G#:0.036, A:0.179, A#:0.028, B:0.044"
81531,"C:0.055, C#:0.025, D:0.020, D#:0.051, E:0.281, F:0.053, F#:0.043, G:0.022, G#:0.032, A:0.135, A#:0.084, B:0.200"
81532,"C:0.079, C#:0.041, D:0.118, D#:0.049, E:0.137, F:0.027, F#:0.091, G:0.224, G#:0.048, A:0.060, A#:0.036, B:0.091"
81534,"C:0.077, C#:0.045, D:0.057, D#:0.136, E:0.079, F:0.110, F#:0.069, G:0.069, G#:0.130, A:0.066, A#:0.066, B:0.097"
81536,"C:0.095, C#:0.038, D:0.024, D#:0.038, E:0.097, F:0.156, F#:0.089, G:0.026, G#:0.018, A:0.023, A#:0.085, B:0.312"
81537,"C:0.048, C#:0.111, D:0.246, D#:0.120, E:0.058, F:0.068, F#:0.086, G:0.110, G#:0.038, A:0.066, A#:0.024, B:0.024"
81538,"C:0.054, C#:0.084, D:0.151, D#:0.153, E:0.127, F:0.067, F#:0.069, G:0.093, G#:0.056, A:0.069, A#:0.040, B:0.037"
81539,"C:0.054, C#:0.141, D:0.102, D#:0.102, E:0.237, F:0.030, F#:0.037, G:0.028, G#:0.148, A:0.049, A#:0.022, B:0.051"
81542,"C:0.188, C#:0.038, D:0.058, D#:0.038, E:0.180, F:0.058, F#:0.034, G:0.102, G#:0.027, A:0.111, A#:0.028, B:0.138"
81543,"C:0.039, C#:0.082, D:0.233, D#:0.075, E:0.083, F:0.036, F#:0.091, G:0.154, G#:0.035, A:0.046, A#:0.030, B:0.096"
81544,"C:0.054, C#:0.094, D:0.155, D#:0.067, E:0.067, F:0.041, F#:0.103, G:0.035, G#:0.034, A:0.120, A#:0.069, B:0.162"
81546,"C:0.086, C#:0.046, D:0.103, D#:0.059, E:0.140, F:0.085, F#:0.032, G:0.055, G#:0.065, A:0.237, A#:0.055, B:0.036"
81547,"C:0.029, C#:0.080, D:0.242, D#:0.055, E:0.043, F:0.021, F#:0.131, G:0.058, G#:0.030, A:0.147, A#:0.036, B:0.128"
81551,"C:0.202, C#:0.088, D:0.057, D#:0.063, E:0.168, F:0.077, F#:0.028, G:0.152, G#:0.023, A:0.015, A#:0.031, B:0.096"
81552,"C:0.110, C#:0.025, D:0.116, D#:0.021, E:0.133, F:0.010, F#:0.025, G:0.246, G#:0.017, A:0.051, A#:0.157, B:0.089"
81553,"C:0.022, C#:0.106, D:0.273, D#:0.038, E:0.024, F:0.057, F#:0.155, G:0.180, G#:0.051, A:0.067, A#:0.016, B:0.012"
81555,"C:0.062, C#:0.064, D:0.133, D#:0.162, E:0.069, F:0.095, F#:0.069, G:0.087, G#:0.065, A:0.036, A#:0.077, B:0.082"
81558,"C:0.060, C#:0.107, D:0.074, D#:0.090, E:0.235, F:0.084, F#:0.068, G:0.029, G#:0.035, A:0.102, A#:0.040, B:0.076"
81560,"C:0.080, C#:0.116, D:0.141, D#:0.090, E:0.084, F:0.080, F#:0.063, G:0.071, G#:0.080, A:0.046, A#:0.049, B:0.100"
81562,"C:0.039, C#:0.018, D:0.019, D#:0.025, E:0.036, F:0.061, F#:0.127, G:0.271, G#:0.162, A:0.107, A#:0.067, B:0.067"
81564,"C:0.270, C#:0.051, D:0.004, D#:0.014, E:0.068, F:0.076, F#:0.008, G:0.062, G#:0.224, A:0.050, A#:0.114, B:0.059"
81567,"C:0.091, C#:0.041, D:0.122, D#:0.041, E:0.046, F:0.186, F#:0.046, G:0.090, G#:0.031, A:0.115, A#:0.100, B:0.092"
81568,"C:0.195, C#:0.068, D:0.043, D#:0.043, E:0.097, F:0.037, F#:0.036, G:0.116, G#:0.065, A:0.152, A#:0.062, B:0.087"
81569,"C:0.061, C#:0.042, D:0.070, D#:0.280, E:0.066, F:0.044, F#:0.048, G:0.089, G#:0.115, A:0.052, A#:0.091, B:0.041"
81571,"C:0.037, C#:0.106, D:0.275, D#:0.062, E:0.021, F:0.024, F#:0.089, G:0.255, G#:0.055, A:0.026, A#:0.018, B:0.031"
81573,"C:0.291, C#:0.022, D:0.153, D#:0.011, E:0.121, F:0.067, F#:0.012, G:0.160, G#:0.059, A:0.068, A#:0.010, B:0.026"
81575,"C:0.069, C#:0.070, D:0.025, D#:0.088, E:0.203, F:0.032, F#:0.049, G:0.015, G#:0.078, A:0.169, A#:0.029, B:0.174"
81576,"C:0.185, C#:0.065, D:0.068, D#:0.127, E:0.097, F:0.114, F#:0.035, G:0.021, G#:0.016, A:0.030, A#:0.074, B:0.167"
81578,"C:0.171, C#:0.103, D:0.089, D#:0.152, E:0.084, F:0.090, F#:0.056, G:0.054, G#:0.027, A:0.029, A#:0.059, B:0.086"
81580,"C:0.023, C#:0.018, D:0.062, D#:0.021, E:0.050, F:0.048, F#:0.078, G:0.454, G#:0.062, A:0.045, A#:0.024, B:0.114"
81581,"C:0.081, C#:0.062, D:0.149, D#:0.053, E:0.082, F:0.196, F#:0.044, G:0.038, G#:0.018, A:0.088, A#:0.132, B:0.057"
81582,"C:0.059, C#:0.123, D:0.105, D#:0.121, E:0.116, F:0.067, F#:0.091, G:0.048, G#:0.074, A:0.074, A#:0.065, B:0.056"
81583,"C:0.216, C#:0.072, D:0.074, D#:0.111, E:0.052, F:0.120, F#:0.047, G:0.128, G#:0.036, A:0.023, A#:0.067, B:0.053"
81584,"C:0.037, C#:0.184, D:0.030, D#:0.087, E:0.011, F:0.014, F#:0.008, G:0.008, G#:0.018, A:0.052, A#:0.504, B:0.047"
81586,"C:0.033, C#:0.058, D:0.059, D#:0.174, E:0.069, F:0.126, F#:0.045, G:0.036, G#:0.097, A:0.060, A#:0.189, B:0.055"
81592,"C:0.074, C#:0.024, D:0.038, D#:0.120, E:0.126, F:0.271, F#:0.080, G:0.046, G#:0.113, A:0.020, A#:0.023, B:0.064"
